investor_id,name,age,city,occupation,risk_appetite,sip_capacity,preferred_language,created_at,gender,tier,monthly_income_est,last_activity_date
inv_d718cce7,Anita Gupta,41,Delhi,Business,High,30000,Hindi,2024-01-01,Female,Tier 1,294458,2025-10-01
inv_2585d16a,Manoj Patil,44,Chennai,Business,High,15000,Tamil,2024-01-01,Male,Tier 2,280249,2025-10-01
inv_35e09de4,Sunita Reddy,25,Bangalore,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 1,22602,2025-10-01
inv_4cbd6e6c,Raj Kulkarni,64,Chennai,Retired,Conservative,10000,Tamil,2024-01-01,Male,Tier 2,72853,2025-10-01
inv_4cbfb96e,Anil Pawar,36,Hyderabad,Business,High,15000,English,2024-01-01,Male,Tier 2,417785,2025-10-01
inv_bdd9fe97,Ganesh Singh,73,Mumbai,Retired,Conservative,5000,Marathi,2024-01-01,Male,Tier 1,39693,2025-10-01
inv_ad1a7271,Raj Singh,57,Nashik,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,40738,2025-10-01
inv_da0e935e,Anil Verma,25,Bangalore,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 1,37038,2025-10-01
inv_f9114f06,Kavita Patil,26,Pune,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 2,140340,2025-10-01
inv_98e658a3,Aditya Patil,34,Chennai,Business,High,15000,Tamil,2024-01-01,Male,Tier 2,480528,2025-10-01
inv_39600ce2,Riya Verma,40,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 1,71202,2025-10-01
inv_bbb4d700,Divya Singh,42,Delhi,Business,High,30000,Hindi,2024-01-01,Female,Tier 1,171194,2025-10-01
inv_2e4c94e5,Aditi Reddy,31,Bangalore,Business,High,30000,English,2024-01-01,Female,Tier 1,105258,2025-10-01
inv_4f418c5f,Amit Nair,25,Mumbai,Gig Worker,Moderate,2000,Hindi,2024-01-01,Male,Tier 1,26853,2025-10-01
inv_0fc0acd3,Suresh Gupta,57,Pune,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 2,120266,2025-10-01
inv_aa5e34d7,Aditi Das,25,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,76148,2025-10-01
inv_e6156904,Amit Gupta,26,Thane,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,127956,2025-10-01
inv_453e2b1f,Sunil Sharma,46,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,60531,2025-10-01
inv_073ee3af,Deepak Sharma,48,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 1,74993,2025-10-01
inv_72001a5a,Aditi Kale,48,Hyderabad,Business,High,15000,English,2024-01-01,Female,Tier 2,456334,2025-10-01
inv_1c6cc7da,Divya Reddy,42,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 1,50857,2025-10-01
inv_ecaf3d36,Anita Sharma,47,Nashik,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 2,52095,2025-10-01
inv_b7cfdf4c,Raju Verma,38,Mumbai,Gig Worker,Moderate,1000,Marathi,2024-01-01,Male,Tier 1,37075,2025-10-01
inv_dfee9691,Anjali Kale,19,Thane,Student,High,1000,English,2024-01-01,Female,Tier 2,8955,2025-10-01
inv_6deb5e05,Pooja Pawar,37,Mumbai,Business,High,15000,Hindi,2024-01-01,Female,Tier 1,173128,2025-10-01
inv_72653880,Aditya Das,33,Hyderabad,Business,High,30000,English,2024-01-01,Male,Tier 2,448172,2025-10-01
inv_ec174dfa,Swati Joshi,19,Thane,Student,High,500,English,2024-01-01,Female,Tier 2,6273,2025-10-01
inv_f3ede3c4,Sunita Das,45,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,55935,2025-10-01
inv_fafa4674,Raj Kale,35,Thane,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,132871,2025-10-01
inv_6759e96d,Anjali Nair,44,Nashik,Business,High,30000,Marathi,2024-01-01,Female,Tier 2,490875,2025-10-01
inv_a3b495cc,Anita Sharma,50,Mumbai,Business,High,15000,Marathi,2024-01-01,Female,Tier 1,131020,2025-10-01
inv_458ef6e0,Kavita Pawar,39,Nashik,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 2,137056,2025-10-01
inv_3662b108,Manoj Gupta,37,Chennai,Gig Worker,Moderate,2000,Tamil,2024-01-01,Male,Tier 2,19412,2025-10-01
inv_09cf1636,Vikram Deshmukh,50,Bangalore,Business,High,15000,English,2024-01-01,Male,Tier 1,302507,2025-10-01
inv_c339af43,Manoj Shinde,52,Nagpur,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,34549,2025-10-01
inv_a5f35508,Amit Pawar,29,Mumbai,Salaried,Moderate,10000,Hindi,2024-01-01,Male,Tier 1,142331,2025-10-01
inv_9e1daeba,Sanjay Nair,36,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Male,Tier 2,112602,2025-10-01
inv_410ea88e,Meena Joshi,51,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 1,116626,2025-10-01
inv_8c6e172b,Suresh Verma,29,Pune,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 2,78930,2025-10-01
inv_4492b846,Amit Singh,31,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,43981,2025-10-01
inv_bdf4e091,Krutika Reddy,48,Pune,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 2,132936,2025-10-01
inv_f215aef3,Raju Nair,25,Bangalore,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 1,34803,2025-10-01
inv_b69fc247,Aditya Patil,24,Nagpur,Business,High,15000,English,2024-01-01,Male,Tier 2,491203,2025-10-01
inv_982440ce,Anita Kale,28,Chennai,Gig Worker,Moderate,1000,Tamil,2024-01-01,Female,Tier 2,23146,2025-10-01
inv_f3b6689e,Karan Pawar,62,Nashik,Retired,Conservative,5000,Marathi,2024-01-01,Male,Tier 2,72772,2025-10-01
inv_07a75bcf,Meena Deshmukh,35,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Female,Tier 2,58606,2025-10-01
inv_21e1cc9a,Krutika Mehta,41,Nashik,Business,High,15000,Marathi,2024-01-01,Female,Tier 2,441658,2025-10-01
inv_057410bd,Sunita Kale,46,Mumbai,Business,High,30000,Hindi,2024-01-01,Female,Tier 1,294058,2025-10-01
inv_e29bcb61,Vijay Reddy,30,Hyderabad,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 2,29651,2025-10-01
inv_9cc85d2b,Ganesh Gupta,26,Delhi,Business,High,15000,Hindi,2024-01-01,Male,Tier 1,427258,2025-10-01
inv_eb68ed3e,Anita Singh,69,Thane,Retired,Conservative,10000,English,2024-01-01,Female,Tier 2,54020,2025-10-01
inv_ef380f0b,Raju Reddy,37,Bangalore,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 1,16225,2025-10-01
inv_8fa32d78,Aditi Deshmukh,33,Nashik,Business,High,15000,English,2024-01-01,Female,Tier 2,400467,2025-10-01
inv_831aa49e,Sunita Das,44,Pune,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 2,134171,2025-10-01
inv_501c1681,Manoj Kale,53,Chennai,Business,High,30000,Tamil,2024-01-01,Male,Tier 2,461732,2025-10-01
inv_b03b433a,Pooja Sharma,27,Thane,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,133446,2025-10-01
inv_792d8741,Raju Nair,55,Thane,Business,High,15000,English,2024-01-01,Male,Tier 2,177557,2025-10-01
inv_72027275,Suresh Singh,45,Nagpur,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 2,37086,2025-10-01
inv_db11baa7,Varun Pawar,28,Mumbai,Gig Worker,Moderate,2000,Hindi,2024-01-01,Male,Tier 1,35237,2025-10-01
inv_34340cdb,Manoj Patil,46,Pune,Business,High,15000,Marathi,2024-01-01,Male,Tier 2,126203,2025-10-01
inv_bb35d4ac,Meena Verma,56,Thane,Business,High,15000,English,2024-01-01,Female,Tier 2,311081,2025-10-01
inv_694eef4f,Pooja Kulkarni,24,Mumbai,Salaried,Moderate,10000,Marathi,2024-01-01,Female,Tier 1,45085,2025-10-01
inv_6813e899,Rahul Mehta,41,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 1,149611,2025-10-01
inv_5847e8e6,Divya Deshmukh,49,Delhi,Business,High,15000,Hindi,2024-01-01,Female,Tier 1,270705,2025-10-01
inv_0ef20922,Swati Deshmukh,34,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 1,101492,2025-10-01
inv_9837b4aa,Vijay Kulkarni,56,Nashik,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 2,71671,2025-10-01
inv_c23c18f7,Aditya Mehta,52,Thane,Business,High,15000,English,2024-01-01,Male,Tier 2,133108,2025-10-01
inv_b2f31bf8,Aditya Deshmukh,67,Thane,Retired,Conservative,10000,English,2024-01-01,Male,Tier 2,43027,2025-10-01
inv_c1911807,Aditya Joshi,51,Pune,Business,High,15000,Hindi,2024-01-01,Male,Tier 2,478113,2025-10-01
inv_ff858489,Pooja Shinde,39,Pune,Salaried,Moderate,10000,Marathi,2024-01-01,Female,Tier 2,54789,2025-10-01
inv_2b85b0c1,Arjun Das,35,Delhi,Salaried,Moderate,10000,Hindi,2024-01-01,Male,Tier 1,130393,2025-10-01
inv_cf348658,Aditya Kulkarni,35,Thane,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,68376,2025-10-01
inv_6a4be99c,Manoj Das,28,Chennai,Gig Worker,Moderate,2000,Tamil,2024-01-01,Male,Tier 2,32103,2025-10-01
inv_54ed9206,Manoj Kulkarni,40,Thane,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,48923,2025-10-01
inv_951a9ad2,Swati Kale,48,Hyderabad,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 2,38463,2025-10-01
inv_81b4d232,Pooja Das,32,Thane,Business,High,30000,English,2024-01-01,Female,Tier 2,460592,2025-10-01
inv_0b3ec21d,Pooja Patil,47,Nashik,Salaried,Moderate,10000,Marathi,2024-01-01,Female,Tier 2,60953,2025-10-01
inv_7dd72563,Pooja Singh,53,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Female,Tier 2,74585,2025-10-01
inv_7dc880e5,Arjun Das,55,Chennai,Business,High,15000,Tamil,2024-01-01,Male,Tier 2,385095,2025-10-01
inv_890952be,Karan Das,28,Mumbai,Business,High,30000,Marathi,2024-01-01,Male,Tier 1,360737,2025-10-01
inv_19f2f4ce,Suresh Joshi,34,Chennai,Business,High,15000,Tamil,2024-01-01,Male,Tier 2,214036,2025-10-01
inv_a59bf464,Aditi Nair,22,Thane,Student,High,500,English,2024-01-01,Female,Tier 2,14299,2025-10-01
inv_ec749c1a,Sanjay Pawar,53,Nagpur,Business,High,15000,English,2024-01-01,Male,Tier 2,181252,2025-10-01
inv_babcede9,Sneha Mehta,37,Mumbai,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 1,124443,2025-10-01
inv_e0800f94,Neha Reddy,25,Pune,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 2,79247,2025-10-01
inv_21f24ed6,Sunita Das,55,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,89025,2025-10-01
inv_98021f43,Neha Pawar,30,Mumbai,Business,High,15000,Marathi,2024-01-01,Female,Tier 1,139940,2025-10-01
inv_fc71b102,Aditi Verma,48,Mumbai,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 1,43108,2025-10-01
inv_59b4fc29,Pooja Das,57,Thane,Business,High,15000,English,2024-01-01,Female,Tier 2,327142,2025-10-01
inv_cf3fcce9,Kavita Pawar,19,Hyderabad,Student,High,500,English,2024-01-01,Female,Tier 2,7652,2025-10-01
inv_fb7de011,Vijay Sharma,54,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Male,Tier 2,83579,2025-10-01
inv_d06e1c9b,Raju Joshi,54,Bangalore,Business,High,30000,English,2024-01-01,Male,Tier 1,376679,2025-10-01
inv_fcfc8a61,Aditi Kulkarni,78,Pune,Retired,Conservative,10000,Hindi,2024-01-01,Female,Tier 2,39411,2025-10-01
inv_4e4f4cbf,Ramesh Kulkarni,39,Bangalore,Business,High,30000,English,2024-01-01,Male,Tier 1,488459,2025-10-01
inv_838f71c3,Anil Mehta,35,Nagpur,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,108446,2025-10-01
inv_6ebb4789,Anjali Singh,35,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,66217,2025-10-01
inv_e2004b6c,Karan Mehta,41,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,55221,2025-10-01
inv_0d5623f1,Varun Mehta,40,Thane,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,29507,2025-10-01
inv_24c884a8,Meena Nair,34,Nashik,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,128366,2025-10-01
inv_a4a0ac3c,Riya Verma,30,Delhi,Gig Worker,Moderate,2000,Hindi,2024-01-01,Female,Tier 1,38101,2025-10-01
inv_dd0b94c5,Swati Mehta,43,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 1,121871,2025-10-01
inv_ec82ec43,Pooja Das,36,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Female,Tier 2,53510,2025-10-01
inv_ed13f02c,Varun Sharma,32,Mumbai,Gig Worker,Moderate,2000,Marathi,2024-01-01,Male,Tier 1,26392,2025-10-01
inv_7189f7cc,Deepak Kale,42,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,44706,2025-10-01
inv_aac59ce2,Vikram Sharma,19,Nagpur,Student,High,500,English,2024-01-01,Male,Tier 2,12518,2025-10-01
inv_8ada6766,Sunil Kale,29,Nashik,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 2,105906,2025-10-01
inv_581ff8ff,Vikram Joshi,18,Delhi,Student,High,1000,Hindi,2024-01-01,Male,Tier 1,9350,2025-10-01
inv_09e67b3c,Sneha Nair,34,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,56236,2025-10-01
inv_02125745,Arjun Mehta,31,Pune,Gig Worker,Moderate,1000,Hindi,2024-01-01,Male,Tier 2,23216,2025-10-01
inv_5ff6c014,Amit Deshmukh,46,Mumbai,Business,High,15000,English,2024-01-01,Male,Tier 1,468146,2025-10-01
inv_8b3b70c6,Karan Das,56,Delhi,Business,High,15000,Hindi,2024-01-01,Male,Tier 1,429819,2025-10-01
inv_dcdab0b5,Pooja Mehta,71,Hyderabad,Retired,Conservative,5000,English,2024-01-01,Female,Tier 2,68887,2025-10-01
inv_b6071ace,Krutika Patil,41,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 1,40310,2025-10-01
inv_c3a861eb,Divya Verma,20,Nashik,Student,High,1000,Marathi,2024-01-01,Female,Tier 2,8420,2025-10-01
inv_bf6e85d6,Suresh Reddy,24,Nashik,Business,High,15000,Hindi,2024-01-01,Male,Tier 2,258070,2025-10-01
inv_59985c3d,Ganesh Shinde,27,Thane,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,146750,2025-10-01
inv_59bf1ac0,Riya Verma,72,Nashik,Retired,Conservative,10000,English,2024-01-01,Female,Tier 2,43807,2025-10-01
inv_d397e673,Deepak Kulkarni,34,Mumbai,Business,High,30000,Marathi,2024-01-01,Male,Tier 1,159552,2025-10-01
inv_697ae580,Raju Nair,25,Mumbai,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 1,89700,2025-10-01
inv_3cf8e307,Sunita Nair,39,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Female,Tier 2,104045,2025-10-01
inv_e8748d4e,Raj Mehta,31,Nashik,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,65229,2025-10-01
inv_e8f82204,Pooja Kulkarni,47,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 1,60403,2025-10-01
inv_62edf129,Sneha Singh,38,Mumbai,Salaried,Moderate,10000,Marathi,2024-01-01,Female,Tier 1,109109,2025-10-01
inv_5d8b6245,Sneha Patil,39,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 1,126381,2025-10-01
inv_1adbc057,Divya Deshmukh,22,Nagpur,Student,High,1000,English,2024-01-01,Female,Tier 2,11611,2025-10-01
inv_72fd507b,Sunita Reddy,55,Bangalore,Business,High,15000,English,2024-01-01,Female,Tier 1,301579,2025-10-01
inv_b438bead,Pooja Sharma,70,Chennai,Retired,Conservative,10000,Tamil,2024-01-01,Female,Tier 2,39718,2025-10-01
inv_38e23ffe,Krutika Gupta,46,Nashik,Gig Worker,Moderate,2000,Marathi,2024-01-01,Female,Tier 2,16292,2025-10-01
inv_93d8c0bf,Aditi Shinde,46,Mumbai,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 1,71814,2025-10-01
inv_6b7d9567,Sanjay Mehta,28,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,114356,2025-10-01
inv_b36bb148,Raju Joshi,46,Thane,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,25894,2025-10-01
inv_6df5b4e9,Aditya Joshi,74,Delhi,Retired,Conservative,10000,Hindi,2024-01-01,Male,Tier 1,69974,2025-10-01
inv_57eb1e6a,Pooja Das,37,Nagpur,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 2,25035,2025-10-01
inv_a96117b4,Suresh Gupta,26,Mumbai,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 1,79275,2025-10-01
inv_bb3aa027,Amit Deshmukh,24,Chennai,Gig Worker,Moderate,2000,Tamil,2024-01-01,Male,Tier 2,19412,2025-10-01
inv_a064618f,Kavita Kale,27,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 1,92464,2025-10-01
inv_8c2ba3e4,Aditya Deshmukh,41,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 1,48570,2025-10-01
inv_e418c306,Pooja Sharma,50,Delhi,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,55712,2025-10-01
inv_f8417eb5,Anil Reddy,47,Pune,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 2,58377,2025-10-01
inv_850a64ef,Deepak Das,27,Hyderabad,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 2,37634,2025-10-01
inv_e8593e0b,Sunita Deshmukh,56,Mumbai,Business,High,15000,English,2024-01-01,Female,Tier 1,260042,2025-10-01
inv_445f9f10,Aditya Joshi,18,Mumbai,Student,High,500,English,2024-01-01,Male,Tier 1,12042,2025-10-01
inv_6604e479,Nisha Singh,34,Mumbai,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 1,132746,2025-10-01
inv_2dda669f,Aditya Shinde,48,Hyderabad,Business,High,15000,English,2024-01-01,Male,Tier 2,179886,2025-10-01
inv_a2b33a3e,Aditi Das,53,Pune,Business,High,15000,Marathi,2024-01-01,Female,Tier 2,343791,2025-10-01
inv_15000f74,Sunil Patil,51,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Male,Tier 2,68305,2025-10-01
inv_2cfb1dbc,Aditi Das,48,Chennai,Gig Worker,Moderate,1000,Tamil,2024-01-01,Female,Tier 2,26406,2025-10-01
inv_7d1d20ea,Vikram Gupta,72,Delhi,Retired,Conservative,5000,Hindi,2024-01-01,Male,Tier 1,50538,2025-10-01
inv_d6f0a413,Rahul Kale,49,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,74696,2025-10-01
inv_73bb9bb3,Deepak Kale,56,Pune,Business,High,30000,Hindi,2024-01-01,Male,Tier 2,370166,2025-10-01
inv_a015b46e,Raj Singh,19,Pune,Student,High,500,Marathi,2024-01-01,Male,Tier 2,12025,2025-10-01
inv_de14b0f9,Deepak Pawar,30,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,89404,2025-10-01
inv_0476197e,Arjun Kulkarni,30,Nagpur,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,116430,2025-10-01
inv_e4e9b06a,Vijay Joshi,37,Hyderabad,Business,High,15000,English,2024-01-01,Male,Tier 2,446119,2025-10-01
inv_ca507479,Suresh Das,41,Pune,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,138037,2025-10-01
inv_9aaf83a9,Raj Joshi,56,Thane,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 2,30222,2025-10-01
inv_c96687b1,Kavita Singh,53,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,59770,2025-10-01
inv_ffef0a8c,Sunita Gupta,38,Pune,Gig Worker,Moderate,1000,Marathi,2024-01-01,Female,Tier 2,16882,2025-10-01
inv_9e4d0388,Amit Gupta,50,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Male,Tier 2,81041,2025-10-01
inv_fd024ef0,Priya Kale,42,Thane,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,140407,2025-10-01
inv_686f99c2,Pooja Verma,43,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Female,Tier 2,77785,2025-10-01
inv_ed3c076b,Rahul Reddy,33,Delhi,Business,High,30000,Hindi,2024-01-01,Male,Tier 1,374460,2025-10-01
inv_353ea3ba,Rahul Singh,37,Bangalore,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 1,15937,2025-10-01
inv_f25b9029,Manoj Joshi,44,Nashik,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,47595,2025-10-01
inv_454d9f4d,Arjun Pawar,72,Chennai,Retired,Conservative,5000,Tamil,2024-01-01,Male,Tier 2,45664,2025-10-01
inv_fa22c84e,Kavita Kulkarni,42,Thane,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,77509,2025-10-01
inv_adbd00f4,Aditya Kulkarni,32,Hyderabad,Business,High,15000,English,2024-01-01,Male,Tier 2,107600,2025-10-01
inv_5244a9c2,Karan Kale,72,Bangalore,Retired,Conservative,10000,English,2024-01-01,Male,Tier 1,51198,2025-10-01
inv_3d60c1a3,Raj Shinde,47,Hyderabad,Business,High,15000,English,2024-01-01,Male,Tier 2,312457,2025-10-01
inv_47cf7f88,Divya Singh,20,Chennai,Student,High,1000,Tamil,2024-01-01,Female,Tier 2,11135,2025-10-01
inv_215153e2,Priya Kulkarni,56,Delhi,Gig Worker,Moderate,1000,Hindi,2024-01-01,Female,Tier 1,22151,2025-10-01
inv_8cfa4554,Priya Singh,66,Nagpur,Retired,Conservative,5000,English,2024-01-01,Female,Tier 2,53818,2025-10-01
inv_14940a0c,Anil Reddy,50,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 1,141452,2025-10-01
inv_7eaafd18,Kavita Verma,19,Mumbai,Student,High,500,Hindi,2024-01-01,Female,Tier 1,11531,2025-10-01
inv_62d04be2,Aditi Mehta,41,Delhi,Business,High,30000,Hindi,2024-01-01,Female,Tier 1,173996,2025-10-01
inv_843379ed,Anil Pawar,43,Nashik,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 2,65396,2025-10-01
inv_7619b4c0,Sanjay Shinde,38,Pune,Salaried,Moderate,10000,Hindi,2024-01-01,Male,Tier 2,127728,2025-10-01
inv_3813321a,Neha Das,48,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,73602,2025-10-01
inv_d4d534de,Anjali Sharma,30,Pune,Salaried,Moderate,10000,Marathi,2024-01-01,Female,Tier 2,125180,2025-10-01
inv_aa9c451d,Suresh Patil,38,Hyderabad,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 2,16676,2025-10-01
inv_f9a232df,Priya Das,29,Nagpur,Business,High,30000,English,2024-01-01,Female,Tier 2,341560,2025-10-01
inv_6247bc05,Krutika Joshi,27,Thane,Gig Worker,Moderate,2000,English,2024-01-01,Female,Tier 2,16372,2025-10-01
inv_23759d7c,Pooja Shinde,54,Thane,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,104599,2025-10-01
inv_4c2dd69f,Pooja Verma,32,Bangalore,Business,High,15000,English,2024-01-01,Female,Tier 1,380702,2025-10-01
inv_50084ba8,Krutika Gupta,36,Nashik,Gig Worker,Moderate,1000,Marathi,2024-01-01,Female,Tier 2,27507,2025-10-01
inv_50727e3f,Amit Sharma,24,Thane,Business,High,15000,English,2024-01-01,Male,Tier 2,485901,2025-10-01
inv_ba5ffa6a,Varun Singh,56,Chennai,Gig Worker,Moderate,1000,Tamil,2024-01-01,Male,Tier 2,24609,2025-10-01
inv_8aa6c407,Priya Patil,35,Nashik,Business,High,15000,Marathi,2024-01-01,Female,Tier 2,395079,2025-10-01
inv_ef121d51,Raj Singh,46,Thane,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,51224,2025-10-01
inv_79fde36b,Anita Mehta,53,Delhi,Gig Worker,Moderate,1000,Hindi,2024-01-01,Female,Tier 1,22548,2025-10-01
inv_d0f0c58e,Rahul Reddy,44,Mumbai,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 1,100137,2025-10-01
inv_1d2732d5,Neha Verma,40,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,88447,2025-10-01
inv_ccf63782,Vikram Nair,55,Nagpur,Business,High,15000,English,2024-01-01,Male,Tier 2,128880,2025-10-01
inv_1d9ab633,Sanjay Verma,51,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,136208,2025-10-01
inv_1b3cb81f,Sunil Patil,56,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Male,Tier 2,72429,2025-10-01
inv_bb3cbfaa,Priya Shinde,48,Hyderabad,Business,High,30000,English,2024-01-01,Female,Tier 2,386304,2025-10-01
inv_479af79a,Anita Kulkarni,69,Nashik,Retired,Conservative,5000,English,2024-01-01,Female,Tier 2,34450,2025-10-01
inv_de86ff46,Varun Reddy,30,Nashik,Salaried,Moderate,10000,Hindi,2024-01-01,Male,Tier 2,74818,2025-10-01
inv_3bf2be02,Priya Patil,54,Nashik,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 2,66762,2025-10-01
inv_c0c70253,Amit Mehta,30,Pune,Business,High,15000,Marathi,2024-01-01,Male,Tier 2,178749,2025-10-01
inv_c3762d57,Neha Deshmukh,48,Nashik,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,120484,2025-10-01
inv_49887267,Sneha Sharma,74,Hyderabad,Retired,Conservative,10000,English,2024-01-01,Female,Tier 2,79019,2025-10-01
inv_98d5420f,Divya Patil,39,Nagpur,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 2,34177,2025-10-01
inv_c60c8387,Deepak Patil,34,Nashik,Salaried,Moderate,10000,Hindi,2024-01-01,Male,Tier 2,104799,2025-10-01
inv_09bc99f2,Neha Patil,57,Thane,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,102545,2025-10-01
inv_b79c7cd1,Raj Sharma,43,Nashik,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 2,87318,2025-10-01
inv_b201bf67,Anita Joshi,47,Thane,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,63939,2025-10-01
inv_912dc874,Ramesh Pawar,52,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 1,56856,2025-10-01
inv_d9ba1bd6,Arjun Nair,27,Pune,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,52941,2025-10-01
